2024-06-27 15:59:20,155 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2024-06-27 15:59:20,249 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2024-06-27 15:59:20,252 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2024-06-27 15:59:20,253 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2024-06-27 15:59:20,278 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2024-06-27 15:59:20,279 INFO  SwAddin.cs: 197 - Setting up callbacks
2024-06-27 15:59:20,281 INFO  SwAddin.cs: 201 - Setting up command manager
2024-06-27 15:59:20,284 INFO  SwAddin.cs: 204 - Adding command manager
2024-06-27 15:59:20,291 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2024-06-27 15:59:20,294 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2024-06-27 15:59:20,295 INFO  SwAddin.cs: 210 - Adding event handlers
2024-06-27 15:59:20,451 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2024-06-27 16:08:16,950 INFO  SwAddin.cs: 294 - Assembly export called for file Localization_Prototype
2024-06-27 16:08:16,958 INFO  SwAddin.cs: 299 - Save is required
2024-06-27 16:08:16,959 INFO  SwAddin.cs: 313 - Saving assembly
2024-06-27 16:08:20,172 INFO  SwAddin.cs: 316 - Opening property manager
2024-06-27 16:08:20,235 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Localization_Prototype
2024-06-27 16:08:20,246 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Localization_Prototype
2024-06-27 16:08:20,247 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Localization_Prototype
2024-06-27 16:08:20,248 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-06-27 16:08:20,251 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-06-27 16:08:20,254 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Computer-1
2024-06-27 16:08:20,255 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Computer-1
2024-06-27 16:08:20,256 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Computer-1
2024-06-27 16:08:20,257 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from IMU_mount-1
2024-06-27 16:08:20,258 INFO  ExportHelperExtension.cs: 1136 - Found 29 in IMU_mount-1
2024-06-27 16:08:20,259 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in IMU_mount-1
2024-06-27 16:08:20,260 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MOT0110_0_3D-1
2024-06-27 16:08:20,262 INFO  ExportHelperExtension.cs: 1136 - Found 23 in MOT0110_0_3D-1
2024-06-27 16:08:20,264 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MOT0110_0_3D-1
2024-06-27 16:08:20,265 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Battery_Assembly-1
2024-06-27 16:08:20,267 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Battery_Assembly-1
2024-06-27 16:08:20,268 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Battery_Assembly-1
2024-06-27 16:08:20,268 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GPS_Assembly - Preliminary-1
2024-06-27 16:08:20,269 INFO  ExportHelperExtension.cs: 1136 - Found 50 in GPS_Assembly - Preliminary-1
2024-06-27 16:08:20,271 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in GPS_Assembly - Preliminary-1
2024-06-27 16:08:20,272 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Computer_Mount-1
