2024-08-06 05:57:03,090 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2024-08-06 05:57:03,202 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2024-08-06 05:57:03,204 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2024-08-06 05:57:03,205 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2024-08-06 05:57:03,219 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2024-08-06 05:57:03,220 INFO  SwAddin.cs: 197 - Setting up callbacks
2024-08-06 05:57:03,222 INFO  SwAddin.cs: 201 - Setting up command manager
2024-08-06 05:57:03,223 INFO  SwAddin.cs: 204 - Adding command manager
2024-08-06 05:57:03,242 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2024-08-06 05:57:03,244 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2024-08-06 05:57:03,245 INFO  SwAddin.cs: 210 - Adding event handlers
2024-08-06 05:57:03,394 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2024-08-06 06:31:32,015 INFO  SwAddin.cs: 351 - Part export called
2024-08-06 06:31:32,166 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Light MaXXII
2024-08-06 06:31:32,178 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Light MaXXII
2024-08-06 06:31:32,179 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Light MaXXII
2024-08-06 06:31:32,180 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Light MaXXII
2024-08-06 06:31:32,181 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Light MaXXII
2024-08-06 06:31:32,182 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Light MaXXII
2024-08-06 06:31:32,183 INFO  SwAddin.cs: 367 - Showing part
2024-08-06 06:34:02,240 INFO  SwAddin.cs: 294 - Assembly export called for file Ensamblaje1
2024-08-06 06:34:05,713 INFO  SwAddin.cs: 313 - Saving assembly
2024-08-06 06:34:06,075 INFO  SwAddin.cs: 316 - Opening property manager
2024-08-06 06:34:06,083 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ensamblaje1
2024-08-06 06:34:06,086 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Ensamblaje1
2024-08-06 06:34:06,088 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ensamblaje1
2024-08-06 06:34:06,089 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-06 06:34:06,092 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2024-08-06 06:34:06,095 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from maxxii_collision_model-1
2024-08-06 06:34:06,096 INFO  ExportHelperExtension.cs: 1136 - Found 27 in maxxii_collision_model-1
2024-08-06 06:34:06,097 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in maxxii_collision_model-1
2024-08-06 06:34:06,099 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Light MaXXII-1
2024-08-06 06:34:06,100 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Light MaXXII-1
2024-08-06 06:34:06,103 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Light MaXXII-1
2024-08-06 06:34:06,104 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ensamblaje1
2024-08-06 06:34:06,106 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Ensamblaje1
2024-08-06 06:34:06,107 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ensamblaje1
2024-08-06 06:34:06,109 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-06 06:34:06,110 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2024-08-06 06:34:06,111 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from maxxii_collision_model-1
2024-08-06 06:34:06,113 INFO  ExportHelperExtension.cs: 1136 - Found 27 in maxxii_collision_model-1
2024-08-06 06:34:06,115 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in maxxii_collision_model-1
2024-08-06 06:34:06,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Light MaXXII-1
2024-08-06 06:34:06,118 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Light MaXXII-1
2024-08-06 06:34:06,120 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Light MaXXII-1
2024-08-06 06:34:06,600 INFO  SwAddin.cs: 339 - Loading config tree
2024-08-06 06:34:06,607 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-08-06 06:34:06,616 INFO  SwAddin.cs: 344 - Showing property manager
2024-08-06 06:34:11,350 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-08-06 06:34:11,457 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-06 06:37:41,464 INFO  SwAddin.cs: 294 - Assembly export called for file Ensamblaje1
2024-08-06 06:37:41,465 INFO  SwAddin.cs: 299 - Save is required
2024-08-06 06:37:41,466 INFO  SwAddin.cs: 313 - Saving assembly
2024-08-06 06:37:42,088 INFO  SwAddin.cs: 316 - Opening property manager
2024-08-06 06:37:42,089 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ensamblaje1
2024-08-06 06:37:42,089 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Ensamblaje1
2024-08-06 06:37:42,091 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ensamblaje1
2024-08-06 06:37:42,092 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-06 06:37:42,093 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2024-08-06 06:37:42,094 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Light MaXXII-1
2024-08-06 06:37:42,094 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Light MaXXII-1
